"","date","Bike_total","min-temp","max-temp","niederschlag","bewoelkung","sonnenstunden","LockDown1_Dummy","LockDown2_Dummy","Saturday_Dummy","Sunday_Holiday_Dummy","Pop_Up_Dummy"
"455",2019-06-13,17767,12.1,24.6,0,24,14.2,0,0,0,0,0
"456",2019-12-27,2276,1.7,4.9,4.9,98,0,0,0,0,0,0
"457",2019-12-17,12461,2.1,15.7,0,93,4.1,0,0,0,0,0
"458",2019-04-21,9388,4.6,23.2,0,0,13.6,0,0,0,1,0
"459",2019-10-15,19460,8.8,23.4,3.5,41,9.7,0,0,0,0,0
"460",2019-04-01,14433,5.3,15.9,0,21,11.3,0,0,0,0,0
"461",2019-07-22,21878,16.3,30,0,64,13.2,0,0,0,0,0
"462",2019-05-02,17506,7.4,21,10.6,48,12.1,0,0,0,0,0
"463",2019-02-13,7137,-0.9,8,0,60,8.5,0,0,0,0,0
"464",2019-10-17,17724,6.1,20.9,0,73,9.4,0,0,0,0,0
"465",2019-02-17,7594,-1.7,17.3,0,26,10.2,0,0,0,1,0
"466",2019-04-10,10881,8,12,1.1,96,0,0,0,0,0,0
"467",2019-05-14,14723,3.2,13.1,0.5,61,9.6,0,0,0,0,0
"468",2019-08-20,7368,12.7,19.3,18.4,96,0,0,0,0,0,0
"469",2019-01-11,1812,-4.1,-1,4.6,98,0,0,0,0,0,0
"470",2019-09-26,13824,12.6,17.9,0.3,96,1.9,0,0,0,0,0
"471",2019-10-14,18605,9.2,23.4,0,18,9.5,0,0,0,0,0
"472",2019-12-16,11500,2.3,8.6,0,98,1.7,0,0,0,0,0
"473",2019-03-22,12122,0.3,16.3,0,39,10.6,0,0,0,0,0
"474",2019-09-13,19078,11.5,25.1,0,25,12,0,0,0,0,0
"475",2019-01-09,3446,-1.5,1.8,15.8,91,0,0,0,0,0,0
"476",2019-02-23,5215,-1.7,5.7,0,31,9.9,0,0,1,0,0
"477",2019-05-26,17264,12.1,21.9,0,65,7.6,0,0,0,1,0
"478",2019-12-08,5754,3.8,12.1,0,96,6.8,0,0,0,1,0
"479",2019-01-31,6555,-3.6,4.2,0,50,7,0,0,0,0,0
"480",2019-08-24,13347,15,27.7,0,53,12.4,0,0,1,0,0
"481",2019-03-13,7693,3.3,10.7,1.1,76,6,0,0,0,0,0
"482",2019-12-04,10720,-2.9,2.8,0,23,8.1,0,0,0,0,0
"483",2019-01-06,729,0.7,1.8,4.7,95,0,0,0,0,1,0
"484",2019-05-01,17204,4.7,18.9,0,10,13.3,0,0,0,1,0
"485",2019-12-06,9673,-3.8,9.7,0.4,54,7.8,0,0,0,0,0
"486",2019-06-28,21622,15.2,28.7,0,0,15.6,0,0,0,0,0
"487",2019-10-12,12979,6.2,24.4,0,43,10.4,0,0,1,0,0
"488",2019-01-25,4049,-4.7,-2.6,0.7,98,1,0,0,0,0,0
"489",2019-12-30,4706,-4.4,6,0,9,8,0,0,0,0,0
"490",2019-02-08,5143,1.7,9.2,0,83,8.3,0,0,0,0,0
"491",2019-02-01,5738,-0.2,2.7,2.9,99,0.5,0,0,0,0,0
"492",2019-08-22,14811,13,20,0,85,4,0,0,0,0,0
"493",2019-02-09,2862,0.8,9.7,0.4,96,5,0,0,1,0,0
"494",2019-02-28,11715,3.3,18.1,1.1,21,10.4,0,0,0,0,0
"495",2019-11-14,12043,-0.3,7.1,0,54,6.8,0,0,0,0,0
"496",2019-06-12,13561,12.8,20,0,88,1.8,0,0,0,0,0
"497",2019-10-31,9445,2.9,6.4,0,100,0,0,0,0,0,0
"498",2019-11-04,12765,8.7,15.1,4.7,70,4.7,0,0,0,0,0
"499",2019-05-10,12323,8.3,16.5,1.2,80,6.1,0,0,0,0,0
"500",2019-07-17,23690,13.3,27.6,0,81,12.9,0,0,0,0,0
"501",2019-05-23,17975,7.6,19.1,0,65,13,0,0,0,0,0
"502",2019-02-24,4378,-3.2,6.5,0,41,6.6,0,0,0,1,0
"503",2019-07-01,15105,18.8,32.9,5.9,83,5.8,0,0,0,0,0
"504",2019-02-10,3467,4.1,15.2,1.8,96,4.3,0,0,0,1,0
"505",2019-03-02,3629,5.2,9.2,0,96,0.2,0,0,1,0,0
"506",2019-10-28,7472,7.2,12.9,3.3,99,0,0,0,0,0,0
"507",2019-03-01,5090,6.2,9.8,3.7,96,0,0,0,0,0,0
"508",2019-03-06,9291,2.9,13.6,0,94,6.2,0,0,0,0,0
"509",2019-11-18,12183,2.8,9.4,0,69,7.4,0,0,0,0,0
"510",2019-05-17,16197,5.5,20.4,0,35,10.6,0,0,0,0,0
"511",2019-12-13,7800,-1.2,6.3,1.5,76,1.6,0,0,0,0,0
"512",2019-12-28,3334,-2.1,2,0,69,3.2,0,0,1,0,0
"513",2019-04-16,15147,2.5,18.7,0,50,10.3,0,0,0,0,0
"514",2019-03-07,7425,7.2,12.6,1,86,3.3,0,0,0,0,0
"515",2019-04-11,11278,4.6,10.9,0,99,0.7,0,0,0,0,0
"516",2019-09-08,2426,8.2,11.4,25.4,98,0,0,0,0,1,0
"517",2019-07-25,23193,20,34.8,0,78,14.4,0,0,0,0,0
"518",2019-03-30,12559,2.7,18.3,0,50,11.9,0,0,1,0,0
"519",2019-12-07,5420,6.4,10.2,0,95,1.5,0,0,1,0,0
"520",2019-11-22,10971,1.4,4.8,0,100,0,0,0,0,0,0
"521",2019-05-04,4962,2.5,14.4,3.2,73,4.5,0,0,1,0,0
"522",2019-07-16,25875,12.8,25,0,36,12.3,0,0,0,0,0
"523",2019-07-10,24032,11,22.3,0,64,14.1,0,0,0,0,0
"524",2019-06-02,15218,12.4,28.1,0,51,15.3,0,0,0,1,0
"525",2019-01-17,6467,1.9,8.3,1,96,1.9,0,0,0,0,0
"526",2019-07-09,29397,12.4,20.8,0,79,8.3,0,0,0,0,0
"527",2019-02-02,2112,0.7,5.9,10.5,100,0,0,0,1,0,0
"528",2019-09-25,14556,12.8,19.6,0.6,98,3.9,0,0,0,0,0
"529",2019-08-25,11905,17.2,28.3,0,83,8.3,0,0,0,1,0
"530",2019-05-28,6466,9.5,14.1,16.4,96,0,0,0,0,0,0
"531",2019-10-16,16676,7.8,17.2,0,31,9.7,0,0,0,0,0
"532",2019-12-23,3967,4.7,6.6,2.5,98,0,0,0,0,0,0
"533",2019-01-20,1822,-8,-1.5,0,75,2.7,0,0,0,1,0
"534",2019-10-10,12056,8.5,13.8,0.6,79,3,0,0,0,0,0
"535",2019-08-07,13101,15.9,25.8,6.5,95,2.2,0,0,0,0,0
"536",2019-08-02,18842,15.8,25.1,2,89,7.9,0,0,0,0,0
"537",2019-12-18,13153,6.3,15.1,0,93,4.1,0,0,0,0,0
"538",2019-11-10,4908,-1.7,1.6,0,83,0,0,0,0,1,0
"539",2019-04-07,11381,5,16.5,0,79,9.1,0,0,0,1,0
"540",2019-08-13,13292,13.2,20.4,7.1,96,3,0,0,0,0,0
"541",2019-07-03,22843,14.7,25,0,64,13.5,0,0,0,0,0
"542",2019-02-05,4214,-3.9,2.5,0,81,5.7,0,0,0,0,0
"543",2019-07-19,19356,16.2,27.9,0,100,6.7,0,0,0,0,0
"544",2019-09-15,16080,11.4,26.5,0,13,11.2,0,0,0,1,0
"545",2019-02-21,9949,4.1,12.8,2,88,4.7,0,0,0,0,0
"546",2019-06-11,11436,13,23.3,0,95,3.2,0,0,0,0,0
"547",2020-10-29,8094,8.9,11.2,15.5,94,0,0,0,0,0,1
"548",2020-03-24,7297,-3.8,5.1,0,0,11.9,1,0,0,0,0
"549",2020-03-07,4753,2.1,6.1,0.3,95,0.6,0,0,1,0,0
"550",2020-12-30,5280,-1,4.6,0,86,0.5,0,1,0,0,0
"551",2020-10-16,6955,6.2,8.9,8.9,94,0,0,0,0,0,1
"552",2020-09-06,7480,13.8,17.9,3.3,96,1,0,0,0,1,1
"553",2020-05-01,7120,8,15.9,8.3,85,2.9,1,0,0,1,0
"554",2020-11-30,10908,-4.3,1.4,0,64,1.8,0,0,0,0,0
"555",2020-06-06,9258,13.3,20.2,16.2,98,0.3,1,0,1,0,1
"556",2020-07-26,11025,16.2,25,4.3,94,3,0,0,0,1,1
"557",2020-06-12,22033,10,27.1,0,8,15.7,1,0,0,0,1
"558",2020-04-21,14748,7.7,19.4,0,58,12.6,1,0,0,0,0
"559",2020-10-12,13962,3.6,8.7,1.5,89,1.7,0,0,0,0,1
"560",2020-12-14,11645,-0.5,7.3,0,84,6.6,0,1,0,0,0
"561",2020-12-13,3208,2.8,5.3,0.5,96,0,0,1,0,1,0
"562",2020-01-13,11020,-0.6,7.2,0,75,2.9,0,0,0,0,0
"563",2020-08-30,3424,11.8,15.3,3.4,98,0.1,0,0,0,1,1
"564",2020-10-30,13292,9,14.7,0,99,0.6,0,0,0,0,1
"565",2020-01-07,8816,-2.1,4.6,1.6,75,0.1,0,0,0,0,0
"566",2020-03-22,3975,-2.3,5.5,0,44,9.1,1,0,0,1,0
"567",2020-03-01,7064,2.8,13.4,3.5,75,5.5,0,0,0,1,0
"568",2020-09-13,17582,13,26.8,0,34,11.5,0,0,0,1,1
"569",2020-12-26,2854,-3.4,1.3,0,59,5.2,0,1,0,1,0
"570",2020-11-20,11418,-1.2,5.8,0,66,3.7,0,0,0,0,0
"571",2020-07-08,25894,12.1,26.7,0,51,12.1,0,0,0,0,1
"572",2020-04-19,16734,10.2,21.2,0,68,9.2,1,0,0,1,0
"573",2020-02-05,8776,-1,2.6,0,78,0.6,0,0,0,0,0
"574",2020-10-08,18444,8.7,17.7,0,88,6.5,0,0,0,0,1
"575",2020-08-12,22896,18,29.9,0,55,11.9,0,0,0,0,1
"576",2020-01-19,2799,-0.8,1.6,1.9,78,0.3,0,0,0,1,0
"577",2020-11-01,4536,5.6,15.6,3.2,96,0,0,0,0,1,0
"578",2020-11-22,8543,-2.8,9.6,0,48,7.9,0,0,0,1,0
"579",2020-03-26,7453,-2.2,7.5,0,61,3.6,1,0,0,0,0
"580",2020-11-24,13017,2.7,6,0,91,2.4,0,0,0,0,0
"581",2020-08-19,20731,14.1,26.1,0,58,11.4,0,0,0,0,1
"582",2020-02-21,10065,2.8,8.9,0,66,9.3,0,0,0,0,0
"583",2020-04-06,14149,3,21.4,0,0,12.7,1,0,0,0,0
"584",2020-09-24,18199,13.4,21.6,10.2,98,4.6,0,0,0,0,1
"585",2020-12-11,9590,-0.6,2.8,0,98,2,0,1,0,0,0
"586",2020-02-25,7791,6.1,11.6,0.2,73,0.2,0,0,0,0,0
"587",2020-02-04,6175,0.9,14,2,94,1.2,0,0,0,0,0
"588",2020-08-29,2601,13.3,15.7,11.9,94,0,0,0,1,0,1
"589",2020-07-25,20738,17.5,26.6,0,73,6.7,0,0,1,0,1
"590",2020-06-15,5592,12.7,14.7,27.2,96,0,1,0,0,0,1
"591",2020-03-27,12131,0.6,17.2,0,48,11.4,1,0,0,0,0
"592",2020-08-04,7051,12.6,14.6,10.3,96,0,0,0,0,0,1
"593",2020-01-01,2649,-2.6,4.9,0,21,7.6,0,0,0,1,0
"594",2020-05-16,16676,2.7,17.7,0,68,12.6,1,0,1,0,0
"595",2020-04-25,19636,9.7,20,0,31,13.2,1,0,1,0,0
"596",2020-09-04,19960,16.4,26.6,0,71,9.8,0,0,0,0,1
"597",2020-03-20,12886,5.5,19.4,16.5,46,9.8,1,0,0,0,0
"598",2020-02-13,9069,1.1,9.8,4.5,94,3.6,0,0,0,0,0
"599",2020-06-24,27295,12.1,24.8,0,21,15.3,0,0,0,0,1
"600",2020-09-07,16608,11.3,18.4,0,86,0.8,0,0,0,0,1
"601",2020-01-12,6026,-3.2,5.1,0,56,7.5,0,0,0,1,0
"602",2020-11-28,5819,-1.7,0.5,0,100,0,0,0,1,0,0
"603",2020-06-01,18938,8.3,22.5,0,16,14.5,1,0,0,1,1
"604",2020-12-01,7021,-3.3,1.7,4.3,94,0,0,0,0,0,0
"605",2020-03-29,3683,1.8,8.6,0.7,91,0.3,1,0,0,1,0
"606",2020-01-08,9675,-1.3,7.2,0,74,0.2,0,0,0,0,0
"607",2020-02-23,3331,6.7,16,10.5,98,0.1,0,0,0,1,0
"608",2020-06-07,2878,8.6,13.6,11,95,0.2,1,0,0,1,1
"609",2020-05-19,24001,9.2,24.4,0,26,12.9,1,0,0,0,0
"610",2020-01-30,10351,2.2,10.5,2.2,86,7.2,0,0,0,0,0
"611",2020-01-09,11894,3.6,14.5,0,96,7.6,0,0,0,0,0
"612",2020-07-12,17797,11,22.4,0,6,14.1,0,0,0,1,1
"613",2020-11-14,13373,4.5,17.1,0,74,8.4,0,0,1,0,0
"614",2020-05-07,21770,4.1,20.4,0,14,14.3,1,0,0,0,0
"615",2020-02-12,8049,1.8,4.9,0.8,84,0.6,0,0,0,0,0
"616",2020-10-04,12713,4.7,17.3,0.7,73,6.5,0,0,0,1,1
"617",2020-02-11,6175,1.6,9.6,2,88,1.4,0,0,0,0,0
"618",2020-04-11,17280,7.9,21,0,25,11.8,1,0,1,0,0
"619",2020-02-29,5922,3.4,16.2,2.5,98,2.1,0,0,1,0,0
"620",2020-04-27,15745,10.2,20.2,0,85,5.3,1,0,0,0,0
"621",2020-11-17,13459,4.4,11.9,0,94,5.6,0,0,0,0,0
"622",2020-07-29,26501,16.1,27,0,44,11.5,0,0,0,0,1
"623",2020-10-19,16436,3.9,12.5,0,63,6.6,0,0,0,0,1
"624",2020-04-14,9681,1.8,8.8,0,49,9.2,1,0,0,0,0
"625",2020-03-02,11239,2.8,9.4,2.1,78,5,0,0,0,0,0
"626",2020-12-16,9267,1,6,0,99,2,0,1,0,0,0
"627",2020-05-11,10029,1.6,19.8,15.3,95,1.1,1,0,0,0,0
"628",2020-03-10,7391,3,10.2,14.7,85,0.1,0,0,0,0,0
"629",2020-02-17,10407,7.2,14.9,0.7,98,3.5,0,0,0,0,0
"630",2020-05-29,17857,7,17.2,0,78,3.9,1,0,0,0,0
"631",2020-02-09,7061,-0.6,14.2,0,53,8.7,0,0,0,1,0
"632",2020-10-10,4094,7.1,13,8.3,90,0,0,0,1,0,1
"633",2020-09-26,3088,6.3,7.7,2.7,98,0,0,0,1,0,1
"634",2020-09-01,9875,11.9,16.8,1.4,100,0.7,0,0,0,0,1
"635",2020-09-18,20260,10,20.4,0,29,7.4,0,0,0,0,1
"636",2020-11-04,9357,7.4,9.3,0.1,98,0,0,0,0,0,0
"637",2020-07-18,16408,11.6,20.6,0,75,2.4,0,0,1,0,1
"638",2020-03-25,7184,-2.9,5.9,0,6,11.5,1,0,0,0,0
"639",2020-11-27,11840,-1.4,4,0,75,6.6,0,0,0,0,0
"640",2020-01-14,12223,-1.1,12.8,0,74,7.5,0,0,0,0,0
"641",2020-01-27,10518,2.6,10.8,0.2,96,5.4,0,0,0,0,0
"642",2020-03-17,11019,7.1,14.1,0,95,1,1,0,0,0,0
"643",2020-01-03,5343,-4.2,8.4,1.9,85,4.2,0,0,0,0,0
"644",2020-11-23,12104,2.7,8.2,0,100,0.3,0,0,0,0,0
"645",2020-03-09,8036,3.6,9.2,1.3,95,1.5,0,0,0,0,0
"646",2020-08-24,17125,14.1,22.8,0,74,4.1,0,0,0,0,1
"647",2020-11-03,6803,8.3,17.3,7.8,96,0,0,0,0,0,0
"648",2020-08-10,21925,15.1,31.4,0,30,13.7,0,0,0,0,1
"649",2020-07-24,20940,16,25.2,0,96,6.7,0,0,0,0,1
"650",2020-02-28,6097,-0.4,5.6,0,80,5.3,0,0,0,0,0
"651",2020-09-03,19997,11,21.9,0,70,9.3,0,0,0,0,1
"652",2020-01-31,9297,8.7,14.2,0,78,2.1,0,0,0,0,0
"653",2020-05-02,5404,5.1,12.4,6.6,83,2.2,1,0,1,0,0
"654",2020-09-27,12430,5,15.6,0,30,11.4,0,0,0,1,1
"655",2020-10-06,13860,9.1,13.6,12.1,98,0.8,0,0,0,0,1
"656",2020-01-24,9436,-3.2,8.7,0,44,7.9,0,0,0,0,0
"657",2020-08-08,18735,15.3,30.2,0,4,13.6,0,0,1,0,1
"658",2020-05-17,21287,5.7,21.2,0,4,14.3,1,0,0,1,0
"659",2020-07-23,25471,16.3,26.7,0,61,8.9,0,0,0,0,1
"660",2020-09-08,22524,10.4,21.5,0,30,8.1,0,0,0,0,1
"661",2020-12-07,10382,0,4.9,0,75,3.8,0,0,0,0,0
"662",2020-06-18,20830,11.8,22.9,0,60,11.1,0,0,0,0,1
"663",2020-07-16,10894,12.9,17.5,20.9,96,0,0,0,0,0,1
"664",2020-03-14,7693,1,10.2,0,89,5.7,0,0,1,0,0
"665",2020-12-25,1262,-0.3,4.2,1.3,98,0,0,1,0,1,0
"666",2020-08-18,14895,16.7,22.1,9,95,2.7,0,0,0,0,1
"667",2020-12-08,10508,-2.3,2.8,0,98,0,0,0,0,0,0
"668",2020-12-02,8665,-3.2,0.5,0,100,0,0,0,0,0,0
"669",2020-04-29,7117,8.8,13.7,5.7,83,1.4,1,0,0,0,0
"670",2020-07-28,22836,18.7,32,2.6,50,9.5,0,0,0,0,1
"671",2020-07-01,24756,14.2,29.8,3.1,53,12.1,0,0,0,0,1
"672",2020-07-31,23753,16.8,32.7,0,0,14.4,0,0,0,0,1
"673",2020-06-22,19501,14.4,23.8,0,81,5.3,0,0,0,0,1
"674",2020-05-30,13844,6.6,17.5,0,66,5.8,1,0,1,0,0
"675",2020-08-05,24201,10,21.9,0,28,11.6,0,0,0,0,1
"676",2020-11-19,10926,4,14,3.2,71,1.5,0,0,0,0,0
"677",2020-09-12,19396,12.3,26,0,8,11.8,0,0,1,0,1
"678",2020-10-25,14242,3.7,17.6,0,44,9.2,0,0,0,1,1
"679",2020-04-20,13203,7.8,18.4,0,78,5.8,1,0,0,0,0
"680",2020-10-22,18372,8.8,17.2,0.2,95,2.5,0,0,0,0,1
"681",2020-01-29,7705,1.1,4.7,2.2,95,1.8,0,0,0,0,0
"682",2020-07-15,15888,14.3,21.4,2.6,99,3.1,0,0,0,0,1
"683",2020-11-29,4587,-1.1,1.5,0,91,0.1,0,0,0,1,0
"684",2020-03-05,8567,0.6,9.4,5.5,84,0.2,0,0,0,0,0
"685",2020-04-22,18130,6.1,21,0,0,13.8,1,0,0,0,0
"686",2020-08-17,14029,18,23.8,0.3,98,2.7,0,0,0,0,1
"687",2020-10-13,14399,4,9.8,0.2,88,0.9,0,0,0,0,1
"688",2020-01-22,9661,-4,0.6,0,91,2.7,0,0,0,0,0
"689",2020-07-04,19760,13.1,25.6,0,30,14.1,0,0,1,0,1
"690",2020-10-11,7723,5.6,9.9,0.4,99,1.3,0,0,0,1,1
"691",2020-04-17,18800,9.2,24.5,0,61,11.4,1,0,0,0,0
"692",2020-02-10,3448,6.4,15.9,10.3,84,1.9,0,0,0,0,0
"693",2020-11-25,13091,0.5,5.4,0,79,4.8,0,0,0,0,0
"694",2020-12-10,9177,0.6,2.1,0,99,0,0,1,0,0,0
"695",2020-12-03,9491,-3,2.8,0,58,3.5,0,0,0,0,0
"696",2020-02-02,2868,7.3,13.2,31.2,98,0.1,0,0,0,1,0
"697",2020-05-04,11813,9.6,17.3,2.2,98,2.8,1,0,0,0,0
"698",2020-07-20,26106,13.4,28,0,41,13.8,0,0,0,0,1
"699",2020-03-23,7053,-4.3,4,0,0,12.1,1,0,0,0,0
"700",2020-11-02,14262,14.5,21.5,0,94,1.7,0,0,0,0,0
"701",2020-12-18,9794,-1.4,7.2,0,54,7.8,0,1,0,0,0
"702",2020-07-21,23789,10.5,27.8,0,70,11,0,0,0,0,1
"703",2020-05-23,5944,8.3,23.2,9.8,98,1.4,1,0,1,0,0
"704",2020-10-24,7722,7.9,14.8,1.6,63,1.4,0,0,1,0,1
"705",2020-05-28,15340,9.2,17.4,0.4,91,3.1,1,0,0,0,0
"706",2020-05-13,8271,5.9,9,5.5,100,0.1,1,0,0,0,0
"707",2020-10-02,17284,9.8,18.4,0,99,0.9,0,0,0,0,1
"708",2020-01-21,10165,-2.9,1.4,0,66,7.6,0,0,0,0,0
"709",2020-12-17,9974,-0.3,8.9,0,63,6.5,0,1,0,0,0
"710",2020-04-08,16104,5.6,22.3,0,3,12.7,1,0,0,0,0
"711",2020-08-20,21501,14.4,30.8,0,41,10.3,0,0,0,0,1
"712",2020-11-16,10051,8.1,13.2,0.3,94,2.6,0,0,0,0,0
"713",2020-04-03,10890,2.5,13.3,0,31,11.1,1,0,0,0,0
"714",2020-05-12,13805,1.9,12.5,1,89,7.9,1,0,0,0,0
"715",2020-07-17,16503,12.6,21.2,0,83,5.8,0,0,0,0,1
"716",2020-12-19,4870,-2.4,0,0,94,0,0,1,1,0,0
"717",2020-01-11,5504,0,5.4,0,85,0.3,0,0,1,0,0
"718",2020-10-15,13455,5.8,7.8,6.4,98,0,0,0,0,0,1
"719",2020-05-09,16390,12.1,26.4,0.6,86,9,1,0,1,0,0
"720",2020-01-10,11372,2.3,11.2,0.9,55,5.6,0,0,0,0,0
"721",2020-02-03,4105,5.9,11.1,34.8,94,0,0,0,0,0,0
"722",2020-01-02,5363,-4.6,4.1,0,30,7.8,0,0,0,0,0
"723",2020-05-03,15250,5.1,15.4,0,81,7.7,1,0,0,1,0
"724",2020-03-16,13966,1.4,17.8,0,40,11.5,1,0,0,0,0
"725",2020-09-23,13451,14.1,20.2,3.1,85,1.1,0,0,0,0,1
"726",2020-12-06,4147,-0.2,4.3,1.2,98,0.3,0,0,0,1,0
"727",2020-02-27,6218,0.5,6.3,6.7,91,1.4,0,0,0,0,0
"728",2020-01-05,3318,-1.3,4.7,0,74,0.4,0,0,0,1,0
"729",2020-03-13,9137,4,11.7,1.6,66,5.9,0,0,0,0,0
"730",2021-07-01,11619,11.6,16.8,3.8,98,0.3,0,0,0,0,1
"731",2021-08-24,10518,12,17.4,0,99,0.4,0,0,0,0,1
"732",2021-08-31,9289,12.7,18.1,3.5,94,2.4,0,0,0,0,1
"733",2021-03-30,18828,3.8,21.8,0,10,12.2,0,1,0,0,0
"734",2021-05-21,10555,7.5,16.9,15.6,96,0.8,0,1,0,0,1
"735",2021-05-20,13957,6.7,15.2,0.6,85,7.1,0,1,0,0,1
"736",2021-02-04,10044,5.3,11.1,0,66,8.1,0,1,0,0,0
"737",2021-01-08,3631,-1.2,1.8,0,99,0.8,0,1,0,0,0
"738",2021-05-10,22224,14.5,30,0,81,9.3,0,1,0,0,0
"739",2021-07-09,10758,13.1,19,6.7,76,3.2,0,0,0,0,1
"740",2021-02-27,8296,0.9,8.1,0,69,1.7,0,1,1,0,0
"741",2021-04-28,19557,4.2,20,0,64,11.7,0,1,0,0,0
"742",2021-07-20,24615,14.3,24.4,0,24,12.8,0,0,0,0,1
"743",2021-08-11,22950,15.1,27.9,0,40,12.2,0,0,0,0,1
"744",2021-06-25,17700,13.9,22.5,0,86,8.5,0,0,0,0,1
"745",2021-08-21,16563,12.9,27.4,1.3,39,12.6,0,0,1,0,1
"746",2021-05-06,9040,5.6,12.1,15.9,94,1.7,0,1,0,0,0
"747",2021-03-12,10159,3.9,10.4,0.2,69,6.4,0,1,0,0,0
"748",2021-05-13,5279,8.4,13,7.2,98,0,0,1,0,1,1
"749",2021-07-02,19259,12.7,22.6,0,65,8.9,0,0,0,0,1
"750",2021-05-15,12290,7.7,16.6,3.2,95,3,0,1,1,0,1
"751",2021-06-16,27769,14,29.6,0,89,15,0,0,0,0,1
"752",2021-06-21,22369,15.6,29.2,35.4,60,11.5,0,0,0,0,1
"753",2021-07-05,20193,13.9,22.4,0,81,5.7,0,0,0,0,1
"754",2021-01-02,3322,-2.9,0.6,0,100,0,0,1,1,0,0
"755",2021-03-25,15864,3.7,16.6,0,70,11.3,0,1,0,0,0
"756",2021-06-29,13904,12.9,26.1,31.4,71,6.7,0,0,0,0,1
"757",2021-02-26,14632,4.6,17,3.7,44,8.6,0,1,0,0,0
"758",2021-06-28,22966,16.9,29.9,7.8,61,13.5,0,0,0,0,1
"759",2021-02-28,10314,-1.1,9,0,0,10.6,0,1,0,1,0
"760",2021-02-10,4124,-8.6,-0.1,6.1,95,0,0,1,0,0,0
"761",2021-03-13,7868,4.5,12.9,4.4,91,1.2,0,1,1,0,0
"762",2021-01-25,2863,-3.6,1.2,13.5,89,0.3,0,1,0,0,0
"763",2021-06-12,20361,16,27,0.3,84,11.7,0,0,1,0,1
"764",2021-08-20,16972,14.5,24.7,0,55,7.8,0,0,0,0,1
"765",2021-01-21,6571,-1.5,14.5,0,88,5,0,1,0,0,0
"766",2021-02-01,5585,-0.4,8.5,1.5,99,0,0,1,0,0,0
"767",2021-08-22,7263,14.7,23.5,12.7,94,2.2,0,0,0,1,1
"768",2021-03-21,3143,-1.7,1.6,0,95,0.1,0,1,0,1,0
"769",2021-01-07,3297,-1,1.5,0,93,1.4,0,1,0,0,0
"770",2021-08-28,5490,10.5,15.6,6,98,2.5,0,0,1,0,1
"771",2021-01-13,4609,-1.2,3.2,1.2,78,2.7,0,1,0,0,0
"772",2021-02-17,7993,1,10.4,0,75,2.4,0,1,0,0,0
"773",2021-02-20,12566,1.5,16.6,0,71,10,0,1,1,0,0
"774",2021-04-25,18277,4.8,15.7,0,31,12.9,0,1,0,1,0
"775",2021-03-15,6855,0.6,4.3,6.1,91,0.7,0,1,0,0,0
"776",2021-06-11,24288,14.7,25.7,0,59,13.9,0,0,0,0,1
"777",2021-05-24,8703,7.8,19.1,7.5,99,0.7,0,1,0,1,1
"778",2021-03-16,7027,0.4,5.1,6,94,0.8,0,1,0,0,0
"779",2021-08-03,16921,12.4,23.2,1.9,86,7.5,0,0,0,0,1
"780",2021-03-29,16449,4.6,19.6,0,80,11.4,0,1,0,0,0
"781",2021-05-11,14607,9.8,18,14.2,96,1.2,0,1,0,0,0
"782",2021-04-04,8747,0.1,11.4,0,10,11.4,0,1,0,1,0
"783",2021-01-22,7252,3.3,13.1,2.8,98,5.9,0,1,0,0,0
"784",2021-03-03,13429,-0.7,12.8,0,91,1.1,0,1,0,0,0
"785",2021-06-09,20350,13.4,25.4,1.2,69,8.7,0,0,0,0,1
"786",2021-05-31,18108,5.8,18.5,0,3,15.4,0,1,0,0,1
"787",2021-07-12,24453,11.9,26.2,0,28,14.1,0,0,0,0,1
"788",2021-01-12,3275,-5,2.4,4.1,94,0,0,1,0,0,0
"789",2021-01-28,2129,1.4,8.5,15.7,95,0,0,1,0,0,0
"790",2021-05-16,11091,6.6,18.2,1.6,79,3.8,0,1,0,1,1
"791",2021-07-06,22191,15.4,31.5,16.5,40,12.6,0,0,0,0,1
"792",2021-07-21,25472,12.8,26,0,0,14.5,0,0,0,0,1
"793",2021-01-18,2710,-0.1,1.8,0.4,95,0,0,1,0,0,0
"794",2021-04-16,12324,-1.6,7.7,0,31,9.3,0,1,0,0,0
"795",2021-08-02,18764,12.6,21.9,1.7,71,9,0,0,0,0,1
"796",2021-03-07,8341,-4.2,9.1,1.6,69,7.2,0,1,0,1,0
"797",2021-07-19,22649,14.8,26.5,0,34,9.7,0,0,0,0,1
"798",2021-07-04,10524,14.7,22.9,11.1,91,2.4,0,0,0,1,1
"799",2021-05-18,11637,8.1,14.5,5.7,96,5.2,0,1,0,0,1
"800",2021-02-25,15529,3.3,20,0,0,9.8,0,1,0,0,0
"801",2021-02-13,1910,-11.3,-3.4,0,0,9.9,0,1,1,0,0
"802",2021-05-04,15182,5.5,17.4,2.9,86,7.5,0,1,0,0,0
"803",2021-05-01,8567,6.5,12.3,24.4,96,0.6,0,1,0,1,0
"804",2021-01-23,3431,-0.3,3.5,0.2,96,1,0,1,1,0,0
"805",2021-03-11,8945,1.9,15.7,7.5,95,1.4,0,1,0,0,0
"806",2021-08-30,4699,12.3,16.1,15.8,96,11,0,0,0,0,1
"807",2021-06-18,25689,16,32.3,0,44,13.9,0,0,0,0,1
"808",2021-08-27,9094,10.7,17.5,5.2,85,2.5,0,0,0,0,1
