"","date","Bike_total","min-temp","max-temp","niederschlag","bewoelkung","sonnenstunden","LockDown1_Dummy","LockDown2_Dummy","Saturday_Dummy","Sunday_Holiday_Dummy","Pop_Up_Dummy"
"311",2018-11-12,10621,"9.4","14.8","1.2","7.6",0,0,0,0,0,0
"312",2018-01-18,5056,"0.7","11.0","5.4","6.9",0.3,0,0,0,0,0
"313",2018-02-13,9241,"-1.6","5.8","0.0","0.8",7.967,0,0,0,0,0
"314",2018-11-14,16102,"6.4","12.0","0.0","4.9",7.267,0,0,0,0,0
"315",2018-01-29,9529,"5.0","10.6","1.1","7.2",0,0,0,0,0,0
"316",2018-04-01,2019,"2.3","8.1","3.4","7.6",0.017,0,0,0,1,0
"317",2018-09-05,19389,"15.2","28.2","9.1","5.3",4.267,0,0,0,0,0
"318",2018-02-01,9962,"0.4","4.9","1.6","4.0",1.083,0,0,0,0,0
"319",2018-08-11,17365,"11.6","23.1","0.0","4.3",10.717,0,0,1,0,0
"320",2018-02-20,11100,"-4.9","6.0","0.0","1.9",5.55,0,0,0,0,0
"321",2018-09-03,15712,"14.5","22.6","0.4","7.2",0.2,0,0,0,0,0
"322",2018-11-08,16667,"5.7","14.1","0.0","4.1",6.467,0,0,0,0,0
"323",2018-08-16,22592,"14.5","27.9","4.8","5.2",9.55,0,0,0,0,0
"324",2018-05-05,20634,"7.8","22.5","0.0","0.2",13.883,0,0,1,0,0
"325",2018-11-28,10889,"1.9","7.3","1.2","7.3",0,0,0,0,0,0
"326",2018-03-30,8219,"5.7","14.4","1.0","7.1",4.833,0,0,0,1,0
"327",2018-10-02,10125,"7.4","15.1","1.3","6.9",0.5,0,0,0,0,0
"328",2018-05-29,18046,"15.2","30.7","56.3","5.8",8.25,0,0,0,0,0
"329",2018-01-21,4808,"1.6","6.0","1.0","6.8",1.367,0,0,0,1,0
"330",2018-03-20,9173,"-7.0","8.9","0.3","2.7",7.633,0,0,0,0,0
"331",2018-04-25,13447,"7.6","16.5","2.5","5.8",2.817,0,0,0,0,0
"332",2018-04-11,21853,"7.2","14.3","0.6","6.1",0.983,0,0,0,0,0
"333",2018-07-11,19118,"10.9","23.1","2.5","4.1",6.383,0,0,0,0,0
"334",2018-12-30,4397,"6.9","8.3","1.7","7.9",0.133,0,0,0,1,0
"335",2018-03-12,10427,"8.8","15.2","1.0","6.2",1.867,0,0,0,0,0
"336",2018-05-08,28436,"8.5","27.4","0.0","0.0",14.033,0,0,0,0,0
"337",2018-02-28,7506,"-9.1","-2.5","0.0","1.3",9.1,0,0,0,0,0
"338",2018-03-31,8582,"1.8","13.5","8.4","6.0",6.533,0,0,1,0,0
"339",2018-06-07,19338,"14.3","28.4","7.1","6.0",8.267,0,0,0,0,0
"340",2018-02-27,7442,"-8.5","-0.3","0.0","1.4",8.567,0,0,0,0,0
"341",2018-12-19,11348,"5.4","10.6","0.3","6.8",1.033,0,0,0,0,0
"342",2018-04-24,18644,"8.4","16.6","0.9","6.5",1.333,0,0,0,0,0
"343",2018-03-05,11353,"2.1","13.5","0.0","5.2",3.633,0,0,0,0,0
"344",2018-05-14,21979,"12.5","26.2","0.0","3.9",9.5,0,0,0,0,0
"345",2018-02-03,6149,"0.7","5.1","0.5","7.0",0.717,0,0,1,0,0
"346",2018-10-15,17091,"10.7","25.8","0.0","3.5",9.7,0,0,0,0,0
"347",2018-10-19,14917,"4.9","17.2","0.0","5.4",2.433,0,0,0,0,0
"348",2018-01-17,7290,"1.0","4.5","5.6","5.8",0.483,0,0,0,0,0
"349",2018-12-04,13537,"0.3","9.6","0.0","5.0",3.817,0,0,0,0,0
"350",2018-09-07,15010,"10.2","19.4","0.4","4.3",6.217,0,0,0,0,0
"351",2018-02-14,9964,"-2.0","5.8","1.6","2.4",8.317,0,0,0,0,0
"352",2018-12-29,4071,"3.0","9.2","1.1","7.8",0,0,0,1,0,0
"353",2018-03-07,9926,"0.9","10.2","1.6","6.3",2.867,0,0,0,0,0
"354",2018-12-20,9981,"6.6","9.2","6.3","7.1",0.017,0,0,0,0,0
"355",2018-11-20,12070,"2.0","4.9","0.0","7.3",0,0,0,0,0,0
"356",2018-05-16,17901,"11.1","20.7","0.1","5.5",6.467,0,0,0,0,0
"357",2018-10-24,9727,"12.4","15.5","1.3","7.6",0.133,0,0,0,0,0
"358",2018-08-31,18548,"9.7","20.5","0.0","6.4",6.8,0,0,0,0,0
"359",2018-05-02,21595,"4.6","18.0","0.0","3.7",12.383,0,0,0,0,0
"360",2018-01-05,7929,"4.7","9.6","0.0","6.2",0,0,0,0,0,0
"361",2018-03-15,11973,"4.6","12.6","2.9","5.5",4.1,0,0,0,0,0
"362",2018-01-20,3827,"0.7","4.5","4.6","7.2",0.033,0,0,1,0,0
"363",2018-07-02,25425,"11.3","27.5","0.0","0.4",15.25,0,0,0,0,0
"364",2018-09-29,11338,"0.8","16.7","0.0","3.2",10.533,0,0,1,0,0
"365",2019-03-20,14015,"2.4","13.2","0.0","5.0",0.15,0,0,0,0,0
"366",2019-01-02,7763,"-2.4","6.8","0.1","4.9",2.25,0,0,0,0,0
"367",2019-11-12,14585,"2.1","6.9","1.4","5.0",0.133,0,0,0,0,0
"368",2019-03-10,1894,"1.7","13.2","7.8","6.8",1.6,0,0,0,1,0
"369",2019-02-27,19197,"0.7","21.0","0.0","0.3",9.783,0,0,0,0,0
"370",2019-08-17,7484,"17.0","22.2","11.4","7.7",0,0,0,1,0,0
"371",2019-10-23,19374,"9.9","18.8","0.0","5.7",5.317,0,0,0,0,0
"372",2019-05-21,8969,"11.1","12.8","6.8","8.0",0,0,0,0,0,0
"373",2019-10-08,9282,"11.6","16.0","2.0","7.1",0.217,0,0,0,0,0
"374",2019-05-12,11628,"4.9","14.6","0.0","4.0",7.267,0,0,0,1,0
"375",2019-02-11,8825,"2.2","7.2","1.4","5.3",2.583,0,0,0,0,0
"376",2019-05-03,15869,"5.7","12.5","8.2","7.1",4.05,0,0,0,0,0
"377",2019-08-30,25690,"13.2","25.8","0.0","2.2",12.083,0,0,0,0,0
"378",2019-05-13,21460,"2.7","16.7","0.0","1.6",14.183,0,0,0,0,0
"379",2019-07-12,19064,"13.4","25.7","1.3","5.9",4.45,0,0,0,0,0
"380",2019-10-21,14774,"11.3","18.3","0.0","6.5",4.333,0,0,0,0,0
"381",2019-08-26,20335,"17.1","33.9","0.0","2.2",11.15,0,0,0,0,0
"382",2019-09-21,19109,"8.6","26.0","0.0","0.3",11.233,0,0,1,0,0
"383",2019-06-26,25106,"18.2","30.4","0.0","0.8",14.483,0,0,0,0,0
"384",2019-03-24,11937,"2.3","11.9","0.0","4.5",8.567,0,0,0,1,0
"385",2019-10-30,19223,"-1.4","10.0","0.0","2.2",4.7,0,0,0,0,0
"386",2019-04-02,12728,"8.3","15.5","5.6","5.6",3.917,0,0,0,0,0
"387",2019-02-20,13466,"3.2","12.2","0.0","5.8",2.583,0,0,0,0,0
"388",2019-10-29,19739,"2.9","11.8","0.0","3.0",6.65,0,0,0,0,0
"389",2019-08-18,3467,"14.2","19.8","6.6","7.2",0.967,0,0,0,1,0
"390",2019-05-19,12281,"9.7","23.1","0.0","6.1",6.017,0,0,0,1,0
"391",2019-01-08,8128,"4.2","8.8","4.7","6.6",0.533,0,0,0,0,0
"392",2019-08-03,15399,"14.1","22.7","0.0","5.8",2.467,0,0,1,0,0
"393",2019-07-08,20207,"7.0","18.7","0.0","5.0",1.1,0,0,0,0,0
"394",2019-11-16,10710,"1.1","9.0","0.0","5.2",4.417,0,0,1,0,0
"395",2019-04-25,14911,"8.5","21.8","3.1","5.6",3.983,0,0,0,0,0
"396",2019-08-06,20657,"16.2","25.6","0.0","6.8",5.617,0,0,0,0,0
"397",2019-11-29,16952,"-0.4","8.7","0.0","4.6",3.05,0,0,0,0,0
"398",2019-06-08,7865,"12.2","19.6","0.0","5.5",3.05,0,0,1,0,0
"399",2019-04-29,19737,"1.3","16.0","0.0","4.8",7.483,0,0,0,0,0
"400",2019-09-05,18855,"7.7","18.9","0.2","4.1",5.233,0,0,0,0,0
"401",2019-10-13,13944,"14.8","24.9","0.5","6.1",3.617,0,0,0,1,0
"402",2019-10-09,14240,"9.9","14.7","1.2","6.2",0.233,0,0,0,0,0
"403",2019-04-19,21266,"7.4","25.1","0.0","1.1",12.917,0,0,0,1,0
"404",2019-06-25,24208,"19.1","36.8","0.0","4.9",12.217,0,0,0,0,0
"405",2019-01-07,9423,"0.1","8.4","5.7","7.1",0,0,0,0,0,0
"406",2019-04-22,19824,"5.1","26.0","0.0","2.3",12.783,0,0,0,1,0
"407",2019-01-27,2638,"2.8","7.3","5.3","7.5",0,0,0,0,1,0
"408",2019-08-29,21713,"15.4","25.1","0.0","5.2",4.633,0,0,0,0,0
"409",2019-10-26,16442,"14.0","20.5","2.8","6.1",6.483,0,0,1,0,0
"410",2019-09-12,20070,"15.7","24.3","0.0","5.5",4,0,0,0,0,0
"411",2019-05-16,14699,"4.3","15.2","1.2","6.7",1.083,0,0,0,0,0
"412",2019-03-27,13696,"2.4","11.5","0.0","6.9",2.283,0,0,0,0,0
"413",2019-02-14,12996,"1.2","15.3","0.0","4.0",8.6,0,0,0,0,0
"414",2019-08-31,19316,"12.1","32.9","1.8","2.3",10.65,0,0,1,0,0
"415",2019-11-20,16634,"-1.7","6.1","0.0","2.5",6,0,0,0,0,0
"416",2019-11-19,11815,"1.3","6.9","6.3","6.1",1.1,0,0,0,0,0
"417",2019-08-10,14122,"18.6","26.0","0.0","4.2",6.483,0,0,1,0,0
"418",2019-09-23,12973,"14.5","20.8","0.7","7.1",2.55,0,0,0,0,0
"419",2019-06-07,17063,"9.1","25.7","2.5","4.1",10.033,0,0,0,0,0
"420",2019-05-09,17375,"7.7","16.7","5.6","5.6",5.467,0,0,0,0,0
"421",2019-09-19,20649,"3.1","17.6","0.0","3.3",10.667,0,0,0,0,0
"422",2019-07-24,20936,"19.8","39.1","0.0","2.0",13.633,0,0,0,0,0
"423",2019-11-30,8956,"-2.7","6.0","0.0","1.9",5.417,0,0,1,0,0
"424",2019-06-24,24252,"19.0","32.9","0.0","5.3",12.983,0,0,0,0,0
"425",2019-10-27,7129,"2.9","18.3","0.0","5.6",0.733,0,0,0,1,0
"426",2019-09-18,20019,"4.0","17.9","0.0","2.9",7.5,0,0,0,0,0
"427",2019-06-15,15652,"15.2","23.2","0.0","6.3",4.65,0,0,1,0,0
"428",2019-12-01,5790,"-3.0","3.5","0.0","7.2",0.267,0,0,0,1,0
"429",2019-12-10,14790,"-0.8","6.9","1.9","4.4",4.083,0,0,0,0,0
"430",2019-05-20,15212,"9.9","16.0","3.0","7.3",0,0,0,0,0,0
"431",2019-04-09,17066,"8.1","16.1","0.0","6.4",4.917,0,0,0,0,0
"432",2019-01-04,5797,"-0.1","4.4","4.2","7.8",0,0,0,0,0,0
"433",2019-05-08,11824,"6.5","12.6","3.5","7.1",0.15,0,0,0,0,0
"434",2019-12-15,5802,"4.5","11.1","2.1","5.6",4.117,0,0,0,1,0
"435",2019-05-11,9183,"5.9","15.0","1.0","5.0",4.95,0,0,1,0,0
"436",2019-09-28,7906,"13.4","17.6","2.7","6.8",0.9,0,0,1,0,0
"437",2019-05-05,6900,"0.2","12.4","0.0","4.4",5.083,0,0,0,1,0
"438",2019-12-11,7203,"3.0","5.7","7.7","7.7",0,0,0,0,0,0
"439",2019-08-28,24507,"20.9","30.5","13.7","5.1",7.95,0,0,0,0,0
"440",2019-04-26,13376,"9.7","17.2","0.0","6.4",2.417,0,0,0,0,0
"441",2019-07-11,20649,"14.8","25.9","0.0","6.6",2.233,0,0,0,0,0
"442",2019-03-26,12123,"5.7","9.4","0.0","7.2",0.383,0,0,0,0,0
"443",2019-08-01,22196,"13.7","25.3","0.0","3.4",6.2,0,0,0,0,0
"444",2019-07-27,14805,"19.3","27.5","0.1","6.0",5.283,0,0,1,0,0
"445",2019-12-26,4048,"4.9","7.1","0.1","7.5",0,0,0,0,1,0
"446",2019-08-04,20518,"12.4","27.9","0.0","3.8",10.883,0,0,0,1,0
"447",2019-10-04,9074,"9.0","14.6","5.7","7.7",0.083,0,0,0,0,0
"448",2019-09-16,14918,"12.6","18.3","0.6","7.5",0,0,0,0,0,0
"449",2019-03-28,14044,"3.8","13.8","0.0","6.5",0.667,0,0,0,0,0
"450",2019-05-30,11592,"12.3","20.9","0.2","7.2",1.15,0,0,0,1,0
"451",2019-01-03,7171,"-0.7","5.2","0.2","7.1",0,0,0,0,0,0
"452",2019-10-18,12109,"10.0","17.7","3.8","5.6",2.85,0,0,0,0,0
"453",2019-11-11,15763,"2.5","7.7","3.7","7.4",0.05,0,0,0,0,0
"454",2019-10-25,17857,"11.1","16.6","0.0","6.3",5.967,0,0,0,0,0
"455",2019-06-13,22057,"12.7","21.9","0.7","5.1",8.167,0,0,0,0,0
"456",2019-12-27,7690,"-1.2","6.2","0.0","6.0",1.883,0,0,0,0,0
"457",2019-12-17,15861,"9.4","15.4","3.9","7.3",0.183,0,0,0,0,0
"458",2019-04-21,16425,"7.0","24.6","0.0","0.0",13.033,0,0,0,1,0
"459",2019-10-15,13177,"12.7","19.8","5.7","6.3",1.133,0,0,0,0,0
"460",2019-04-01,19471,"1.9","16.6","0.0","0.4",11.833,0,0,0,0,0
"461",2019-07-22,23292,"14.1","29.2","0.0","4.7",13.75,0,0,0,0,0
"462",2019-05-02,17729,"3.4","15.9","2.1","6.4",2.283,0,0,0,0,0
"463",2019-02-13,11905,"0.2","8.6","0.0","6.2",4.183,0,0,0,0,0
"464",2019-10-17,11489,"12.8","16.2","1.3","7.2",0.333,0,0,0,0,0
"465",2019-02-17,14108,"3.6","16.8","0.0","5.0",8.517,0,0,0,1,0
"466",2019-04-10,19633,"3.9","13.1","0.0","2.3",12.467,0,0,0,0,0
"467",2019-05-14,21658,"3.8","16.4","0.0","2.5",13.45,0,0,0,0,0
"468",2019-08-20,15223,"11.3","22.3","0.0","3.3",9.3,0,0,0,0,0
"469",2019-01-11,8081,"0.8","7.3","2.0","7.9",0,0,0,0,0,0
"470",2019-09-26,12248,"13.8","18.7","5.2","7.6",0,0,0,0,0,0
"471",2019-10-14,19616,"11.2","23.2","0.0","6.2",6.2,0,0,0,0,0
"472",2019-12-16,11754,"4.7","10.5","0.2","7.2",0,0,0,0,0,0
"473",2019-03-22,19936,"2.2","20.5","0.0","2.9",10.183,0,0,0,0,0
"474",2019-09-13,18644,"12.7","22.3","0.0","5.9",1.65,0,0,0,0,0
"475",2019-01-09,10824,"0.3","6.1","0.1","4.6",2.9,0,0,0,0,0
"476",2019-02-23,12258,"1.2","12.5","0.0","2.7",9.3,0,0,1,0,0
"477",2019-05-26,13072,"8.9","20.8","1.3","6.3",2.783,0,0,0,1,0
"478",2019-12-08,4293,"6.3","11.3","1.2","6.1",0,0,0,0,1,0
"479",2019-01-31,6641,"-3.8","1.4","0.6","5.2",0.433,0,0,0,0,0
"480",2019-08-24,14103,"11.3","31.0","0.0","0.5",12.967,0,0,1,0,0
"481",2019-03-13,6671,"4.8","7.5","8.1","6.3",0,0,0,0,0,0
"482",2019-12-04,16185,"-0.5","8.0","0.0","1.3",6.783,0,0,0,0,0
"483",2019-01-06,3343,"4.4","6.8","0.8","7.8",0,0,0,0,1,0
"484",2019-05-01,13052,"4.4","14.9","0.0","5.0",3.083,0,0,0,1,0
"485",2019-12-06,8081,"0.8","8.7","7.7","7.8",0,0,0,0,0,0
"486",2019-06-28,26333,"12.3","27.3","0.0","0.2",15.417,0,0,0,0,0
"487",2019-10-12,14769,"13.5","19.6","0.0","4.6",5.383,0,0,1,0,0
"488",2019-01-25,6901,"-2.9","3.8","2.1","7.9",0,0,0,0,0,0
"489",2019-12-30,8543,"0.8","9.5","0.0","2.8",5.65,0,0,0,0,0
"490",2019-02-08,9451,"5.0","9.8","2.9","7.5",0,0,0,0,0,0
"491",2019-02-01,7624,"-1.2","6.8","4.4","7.0",2.483,0,0,0,0,0
"492",2019-08-22,16310,"10.5","27.1","0.0","1.2",13.083,0,0,0,0,0
"493",2019-02-09,4761,"6.3","11.3","10.2","5.8",2.233,0,0,1,0,0
"494",2019-02-28,10537,"2.9","14.7","1.6","4.3",5.133,0,0,0,0,0
"495",2019-11-14,16866,"2.7","8.9","0.0","5.1",0.483,0,0,0,0,0
"496",2019-06-12,18170,"13.1","21.6","7.0","4.9",7.633,0,0,0,0,0
"497",2019-10-31,18246,"-4.2","10.9","0.0","1.8",8.4,0,0,0,0,0
"498",2019-11-04,14048,"9.4","12.5","5.9","6.0",0.433,0,0,0,0,0
"499",2019-05-10,12292,"7.2","15.3","3.7","6.8",3.267,0,0,0,0,0
"500",2019-07-17,23822,"9.4","23.6","0.0","5.8",3.133,0,0,0,0,0
"501",2019-05-23,23297,"6.0","22.3","0.0","4.6",13.217,0,0,0,0,0
"502",2019-02-24,14590,"2.9","16.6","0.0","1.3",9.533,0,0,0,1,0
"503",2019-07-01,25391,"15.0","25.6","0.0","2.8",11.217,0,0,0,0,0
"504",2019-02-10,1913,"2.4","10.7","18.4","7.8",0,0,0,0,1,0
"505",2019-03-02,5429,"4.9","12.4","0.9","7.6",0.55,0,0,1,0,0
"506",2019-10-28,18809,"1.9","11.9","0.0","4.1",5.183,0,0,0,0,0
"507",2019-03-01,6869,"5.0","8.9","0.3","7.8",0,0,0,0,0,0
"508",2019-03-06,10065,"6.4","13.0","2.8","7.1",0.267,0,0,0,0,0
"509",2019-11-18,8870,"3.8","7.0","25.6","8.0",0,0,0,0,0,0
"510",2019-05-17,11778,"8.2","13.0","2.1","7.3",0,0,0,0,0,0
"511",2019-12-13,7401,"2.7","6.7","8.8","7.6",0,0,0,0,0,0
"512",2019-12-28,6610,"-4.2","4.2","0.0","5.8",2.633,0,0,1,0,0
"513",2019-04-16,20053,"2.8","20.0","0.0","3.0",10.367,0,0,0,0,0
"514",2019-03-07,7928,"7.3","12.2","3.7","6.0",2.25,0,0,0,0,0
"515",2019-04-11,18364,"1.4","11.4","0.0","1.3",11.15,0,0,0,0,0
"516",2019-09-08,8586,"11.6","17.6","0.6","6.9",1.733,0,0,0,1,0
"517",2019-07-25,17506,"19.1","40.7","0.0","2.0",12.783,0,0,0,0,0
"518",2019-03-30,19791,"6.0","19.1","0.0","1.3",10.933,0,0,1,0,0
"519",2019-12-07,6872,"8.1","9.7","0.0","7.6",0,0,0,1,0,0
"520",2019-11-22,14421,"0.7","9.1","0.4","6.6",3.917,0,0,0,0,0
"521",2019-05-04,6825,"2.9","10.4","0.6","5.2",5.167,0,0,1,0,0
"522",2019-07-16,22027,"8.2","20.9","0.0","6.0",2.683,0,0,0,0,0
"523",2019-07-10,24027,"7.7","24.2","1.7","6.1",6.717,0,0,0,0,0
"524",2019-06-02,20768,"14.9","31.8","10.1","2.6",14.717,0,0,0,1,0
"525",2019-01-17,8458,"0.5","5.6","5.1","6.5",0.25,0,0,0,0,0
"526",2019-07-09,24665,"10.5","22.0","0.0","4.7",7.767,0,0,0,0,0
"527",2019-02-02,2967,"0.0","2.0","7.4","7.9",0,0,0,1,0,0
"528",2019-09-25,14720,"13.4","19.4","0.0","7.2",0.217,0,0,0,0,0
"529",2019-08-25,17260,"13.3","31.8","0.0","2.9",10.183,0,0,0,1,0
"530",2019-05-28,15357,"8.7","16.1","3.3","6.6",1.633,0,0,0,0,0
"531",2019-10-16,11521,"11.0","16.0","7.4","6.8",2.967,0,0,0,0,0
"532",2019-12-23,8423,"5.6","9.1","2.2","7.0",0.35,0,0,0,0,0
"533",2019-01-20,5294,"-8.3","2.8","0.0","0.4",7.233,0,0,0,1,0
"534",2019-10-10,17876,"8.7","16.1","0.0","4.9",4.333,0,0,0,0,0
"535",2019-08-07,20771,"16.9","25.5","0.0","5.4",8.617,0,0,0,0,0
"536",2019-08-02,16602,"12.6","26.1","11.7","4.5",5.867,0,0,0,0,0
"537",2019-12-18,15567,"5.6","10.3","0.0","4.8",5.7,0,0,0,0,0
"538",2019-11-10,10093,"-1.8","10.6","0.0","1.7",7.933,0,0,0,1,0
"539",2019-04-07,19586,"6.0","20.8","0.0","4.0",7.8,0,0,0,1,0
"540",2019-08-13,16273,"10.5","21.2","0.3","5.2",5.483,0,0,0,0,0
"541",2019-07-03,26342,"12.2","22.5","0.0","2.5",9.433,0,0,0,0,0
"542",2019-02-05,9369,"1.4","5.4","0.0","7.2",0,0,0,0,0,0
"543",2019-07-19,23881,"17.1","26.1","0.0","6.3",7.133,0,0,0,0,0
"544",2019-09-15,20756,"7.6","25.2","0.0","5.1",11.2,0,0,0,1,0
"545",2019-02-21,12779,"3.6","13.2","1.0","6.1",1.967,0,0,0,0,0
"546",2019-06-11,15740,"13.1","21.9","0.0","6.4",7.717,0,0,0,0,0
"547",2020-10-29,21656,"8.8","12.8","7.8","6.4",2.567,0,0,0,0,0
"548",2020-03-24,20435,"0.3","11.4","0.0","1.0",10.75,1,0,0,0,0
"549",2020-03-07,16147,"0.5","9.7","0.0","5.3",5,0,0,1,0,0
"550",2020-12-30,10819,"0.8","5.0","2.6","7.2",0,0,1,0,0,0
"551",2020-10-16,22165,"7.3","11.7","0.0","7.2",0,0,0,0,0,0
"552",2020-09-06,31029,"7.9","20.4","0.0","3.0",6.833,0,0,0,1,0
"553",2020-05-01,17124,"8.0","15.6","5.8","6.0",4.633,1,0,0,1,0
"554",2020-11-30,18202,"-5.7","4.9","9.4","6.6",0.217,0,0,0,0,0
"555",2020-06-06,21016,"8.3","18.1","2.3","4.7",6.967,0,0,1,0,0
"556",2020-07-26,23881,"14.9","24.0","0.0","5.1",6.3,0,0,0,1,1
"557",2020-06-12,46094,"11.2","28.7","0.2","3.1",12.733,0,0,0,0,0
"558",2020-04-21,32949,"7.4","21.0","0.0","0.0",13.183,1,0,0,0,0
"559",2020-10-12,19345,"6.8","14.3","0.6","6.8",1.883,0,0,0,0,0
"560",2020-12-14,16924,"6.3","10.1","6.2","7.0",0.467,0,1,0,0,0
"561",2020-12-13,11797,"5.2","9.2","1.5","7.0",0.767,0,1,0,1,0
"562",2020-01-13,18641,"5.0","9.3","0.2","6.3",1.05,0,0,0,0,0
"563",2020-08-30,25138,"8.5","21.5","11.6","5.5",2.033,0,0,0,1,1
"564",2020-10-30,22964,"12.8","16.0","0.1","7.5",0,0,0,0,0,0
"565",2020-01-07,18426,"4.4","9.0","0.0","6.9",0.317,0,0,0,0,0
"566",2020-03-22,19341,"-1.3","11.4","0.0","0.0",10.733,1,0,0,1,0
"567",2020-03-01,8547,"4.8","10.1","4.9","6.3",0.933,0,0,0,1,0
"568",2020-09-13,37222,"9.2","26.6","0.0","4.1",10.883,0,0,0,1,0
"569",2020-12-26,8022,"0.9","5.3","0.0","6.9",1.833,0,1,1,1,0
"570",2020-11-20,25833,"1.0","8.6","0.0","4.0",2.017,0,0,0,0,0
"571",2020-07-08,14401,"12.7","17.2","5.0","8.0",0,0,0,0,0,1
"572",2020-04-19,36893,"7.1","19.1","0.0","4.2",6.15,1,0,0,1,0
"573",2020-02-05,22703,"0.9","7.8","0.0","5.0",5.867,0,0,0,0,0
"574",2020-10-08,27138,"8.9","17.7","1.5","7.2",0.117,0,0,0,0,0
"575",2020-08-12,39292,"19.7","33.2","0.3","4.5",9.45,0,0,0,0,1
"576",2020-01-19,8000,"-2.3","6.4","0.0","4.4",0.8,0,0,0,1,0
"577",2020-11-01,10722,"11.5","18.4","1.9","7.3",0.033,0,0,0,1,0
"578",2020-11-22,10343,"8.2","9.8","1.0","7.9",0,0,0,0,1,0
"579",2020-03-26,21518,"-0.8","12.0","0.0","0.5",10.767,1,0,0,0,0
"580",2020-11-24,28337,"2.6","9.6","0.0","4.7",5.1,0,0,0,0,0
"581",2020-08-19,46882,"15.4","28.6","0.0","4.8",10.533,0,0,0,0,1
"582",2020-02-21,15891,"2.7","9.0","0.0","5.0",3.183,0,0,0,0,0
"583",2020-04-06,32525,"10.6","23.4","0.0","0.9",12.233,1,0,0,0,0
"584",2020-09-24,34458,"11.8","20.4","2.5","5.1",8.067,0,0,0,0,0
"585",2020-12-11,18135,"1.0","5.5","0.8","6.5",0.033,0,1,0,0,0
"586",2020-02-25,15147,"3.4","10.8","9.3","5.9",4.483,0,0,0,0,0
"587",2020-02-04,16158,"1.3","7.1","1.3","5.8",1,0,0,0,0,0
"588",2020-08-29,30129,"9.6","22.2","0.0","3.9",4.15,0,0,1,0,1
"589",2020-07-25,24576,"14.5","24.4","5.6","6.9",0.533,0,0,1,0,1
"590",2020-06-15,34548,"15.8","24.3","0.3","7.3",0.25,0,0,0,0,1
"591",2020-03-27,27394,"3.1","16.9","0.0","0.3",10.5,1,0,0,0,0
"592",2020-08-04,41820,"11.8","23.5","0.0","2.5",10.25,0,0,0,0,1
"593",2020-01-01,5393,"-1.2","3.7","0.0","1.0",5.433,0,0,0,1,0
"594",2020-05-16,33582,"2.2","18.7","0.0","3.0",8.817,0,0,1,0,0
"595",2020-04-25,35391,"4.2","16.3","0.0","3.5",8.533,1,0,1,0,0
"596",2020-09-04,27030,"16.1","20.7","6.9","7.4",0.083,0,0,0,0,0
"597",2020-03-20,13395,"5.1","10.1","1.6","7.9",0,1,0,0,0,0
"598",2020-02-13,13723,"2.3","7.3","8.4","7.2",0.067,0,0,0,0,0
"599",2020-06-24,45300,"13.4","30.3","0.0","1.1",15.483,0,0,0,0,1
"600",2020-09-07,38934,"7.2","21.6","0.0","1.4",11.283,0,0,0,0,0
"601",2020-01-12,6648,"2.8","8.3","0.7","6.6",0,0,0,0,1,0
"602",2020-11-28,19065,"-0.2","8.5","0.0","4.7",5.4,0,0,1,0,0
"603",2020-06-01,49017,"9.5","26.5","0.0","3.1",13.683,0,0,0,1,0
"604",2020-12-01,14768,"4.6","8.2","7.5","7.9",0.017,0,0,0,0,0
"605",2020-03-29,3916,"-1.5","5.3","1.1","5.1",0.983,1,0,0,1,0
"606",2020-01-08,14709,"6.6","11.6","6.7","7.9",0,0,0,0,0,0
"607",2020-02-23,1894,"4.6","12.6","20.0","7.3",0,0,0,0,1,0
"608",2020-06-07,24791,"10.9","19.2","0.0","5.7",2.85,0,0,0,1,0
"609",2020-05-19,39786,"6.8","24.1","0.0","4.5",8.95,0,0,0,0,0
"610",2020-01-30,19524,"5.7","12.6","1.8","7.5",1.783,0,0,0,0,0
"611",2020-01-09,12632,"9.9","13.3","7.4","8.0",0,0,0,0,0,0
"612",2020-07-12,39017,"8.0","22.8","0.0","2.4",12.083,0,0,0,1,1
"613",2020-11-14,27238,"12.1","16.3","0.0","6.5",4.3,0,0,1,0,0
"614",2020-05-07,40833,"2.0","21.5","0.0","3.0",11.85,0,0,0,0,0
"615",2020-02-12,18329,"1.5","7.9","0.0","4.5",3.367,0,0,0,0,0
"616",2020-10-04,11072,"10.6","15.7","0.2","5.7",1.15,0,0,0,1,0
"617",2020-02-11,13956,"2.0","8.1","3.4","5.1",3.083,0,0,0,0,0
"618",2020-04-11,38445,"1.5","23.9","0.0","1.4",12.517,1,0,1,0,0
"619",2020-02-29,8956,"4.7","13.9","1.5","6.5",1.25,0,0,1,0,0
"620",2020-04-27,39519,"3.1","22.3","0.0","2.5",12.933,1,0,0,0,0
"621",2020-11-17,25508,"9.8","12.7","0.0","7.8",0,0,0,0,0,0
"622",2020-07-29,38934,"12.4","23.2","0.0","4.0",10.75,0,0,0,0,1
"623",2020-10-19,29656,"6.3","13.9","0.0","5.7",2.15,0,0,0,0,0
"624",2020-04-14,18973,"0.5","11.0","0.0","5.6",2.833,1,0,0,0,0
"625",2020-03-02,16623,"3.0","10.1","7.0","6.9",0.433,0,0,0,0,0
"626",2020-12-16,20508,"2.0","11.5","0.0","4.6",4.283,0,1,0,0,0
"627",2020-05-11,20458,"3.8","13.6","0.0","4.8",7.35,0,0,0,0,0
